
---------------------------------------
|   index   |   values   |   change   |
|   0x1503   |     08     |     00     |
|   0x1590   |     08     |     00     |
|   0x1591   |     08     |     00     |
|   0x1594   |     08     |     00     |
|   0x1598   |     08     |     00     |
|   0x159a   |     08     |     00     |
|   0x159b   |     08     |     00     |
|   0x159e   |     08     |     00     |
|   0x15a2   |     08     |     00     |
|   0x15ad   |     08     |     00     |
|   0x15d9   |     08     |     00     |
|   0x1664   |     08     |     00     |
|   0x169b   |     08     |     00     |
|   0x17e7   |     08     |     00     |
|   0x180f   |     08     |     00     |
|   0x187a   |     08     |     00     |
|   0x18c3   |     08     |     00     |
|   0x190d   |     08     |     00     |
|   0x195e   |     08     |     00     |
|   0x19b5   |     08     |     00     |
|   0x1aaf   |     08     |     00     |
|   0x1ab2   |     08     |     00     |
|   0x1ab9   |     08     |     00     |
|   0x1ae1   |     08     |     00     |
|   0x1b33   |     08     |     00     |
|   0x1b92   |     08     |     00     |
|   0x1d50   |     08     |     00     |
|   0x1daa   |     08     |     00     |
|   0x1f0a   |     08     |     00     |
|   0x1f4d   |     08     |     00     |
|   0x1f4e   |     08     |     00     |
|   0x1f59   |     08     |     00     |
|   0x1f6a   |     08     |     00     |
|   0x1f88   |     08     |     00     |
|   0x2027   |     08     |     00     |
|   0x203d   |     08     |     00     |
|   0x211e   |     08     |     00     |
|   0x215a   |     08     |     00     |
|   0x217b   |     08     |     00     |
|   0x219b   |     08     |     00     |
|   0x2201   |     08     |     00     |
|   0x220a   |     08     |     00     |
|   0x2234   |     08     |     00     |
|   0x2250   |     08     |     00     |
|   0x2390   |     08     |     00     |
|   0x23bf   |     08     |     00     |
|   0x257f   |     08     |     00     |
|   0x25c2   |     08     |     00     |
|   0x25de   |     08     |     00     |
|   0x25e8   |     08     |     00     |
|   0x2620   |     08     |     00     |
|   0x2758   |     08     |     00     |
|   0x27e0   |     08     |     00     |
|   0x27ed   |     08     |     00     |
|   0x27f8   |     08     |     00     |
|   0x2803   |     08     |     00     |
|   0x28e3   |     08     |     00     |
|   0x28f2   |     08     |     00     |
|   0x2943   |     08     |     00     |
|   0x29ee   |     08     |     00     |
|   0x2a08   |     08     |     00     |
|   0x2a0a   |     08     |     00     |
|   0x2a22   |     08     |     00     |
|   0x2a3e   |     08     |     00     |
|   0x2a4a   |     08     |     00     |
|   0x2ab5   |     08     |     00     |
|   0x2ac9   |     08     |     00     |
|   0x2add   |     08     |     00     |
|   0x2b05   |     08     |     00     |
|   0x2b1f   |     08     |     00     |
|   0x2b2a   |     08     |     00     |
|   0x2b41   |     08     |     00     |
|   0x2b65   |     08     |     00     |
|   0x2b94   |     08     |     00     |
|   0x2ba8   |     08     |     00     |
|   0x2bb4   |     08     |     00     |
|   0x2bc3   |     08     |     00     |
|   0x2bca   |     08     |     00     |
|   0x2bdb   |     08     |     00     |
|   0x2bf8   |     08     |     00     |
|   0x2c01   |     08     |     00     |
|   0x2c12   |     08     |     00     |
|   0x2c1b   |     08     |     00     |
|   0x2c23   |     08     |     00     |
|   0x2c53   |     08     |     00     |
|   0x2c61   |     08     |     00     |
|   0x2c87   |     08     |     00     |
|   0x2cb9   |     08     |     00     |
|   0x2cbf   |     08     |     00     |
|   0x2ce3   |     08     |     00     |
|   0x2ce8   |     08     |     00     |
|   0x2d28   |     08     |     00     |
|   0x2d5f   |     08     |     00     |
|   0x2d74   |     08     |     00     |
|   0x2d85   |     08     |     00     |
|   0x2da2   |     08     |     00     |
|   0x2db3   |     08     |     00     |
|   0x2de4   |     08     |     00     |
|   0x2ded   |     08     |     00     |
|   0x2e01   |     08     |     00     |
|   0x2e0e   |     08     |     00     |
|   0x2e14   |     08     |     00     |
|   0x2e3c   |     08     |     00     |
|   0x2e59   |     08     |     00     |
|   0x2ebf   |     08     |     00     |
|   0x2f3d   |     08     |     00     |
|   0x303d   |     08     |     00     |
|   0x3097   |     08     |     00     |
|   0x329f   |     08     |     00     |
|   0x332b   |     08     |     00     |
|   0x336a   |     08     |     00     |
|   0x3396   |     08     |     00     |
|   0x33ca   |     08     |     00     |
|   0x342d   |     08     |     00     |
|   0x3449   |     08     |     00     |
|   0x3455   |     08     |     00     |
|   0x346b   |     08     |     00     |
|   0x3486   |     08     |     00     |
|   0x3494   |     08     |     00     |
|   0x34a4   |     08     |     00     |
|   0x34bc   |     08     |     00     |
|   0x34c8   |     08     |     00     |
|   0x354e   |     08     |     00     |
|   0x358e   |     08     |     00     |
|   0x3614   |     08     |     00     |
|   0x369d   |     08     |     00     |
|   0x36e0   |     08     |     00     |
|   0x36e2   |     08     |     00     |
|   0x371e   |     08     |     00     |
|   0x379a   |     08     |     00     |
|   0x3870   |     08     |     00     |
|   0x3875   |     08     |     00     |
|   0x387d   |     08     |     00     |
|   0x38c2   |     08     |     00     |
|   0x3907   |     08     |     00     |
|   0x3930   |     08     |     00     |
|   0x3938   |     08     |     00     |
|   0x3943   |     08     |     00     |
|   0x394e   |     08     |     00     |
|   0x3953   |     08     |     00     |
|   0x395b   |     08     |     00     |
|   0x3966   |     08     |     00     |
|   0x3971   |     08     |     00     |
|   0x3981   |     08     |     00     |
|   0x3a3c   |     08     |     00     |
|   0x3aa1   |     08     |     00     |
|   0x3aa3   |     08     |     00     |
|   0x3aa5   |     08     |     00     |
|   0x3aa7   |     08     |     00     |
|   0x3aa9   |     08     |     00     |
|   0x3aab   |     08     |     00     |
|   0x3aad   |     08     |     00     |
|   0x3ab1   |     08     |     00     |
|   0x3ab3   |     08     |     00     |
|   0x3ab5   |     08     |     00     |
|   0x3ab7   |     08     |     00     |
|   0x3ab9   |     08     |     00     |
|   0x3abc   |     08     |     00     |
|   0x3abd   |     08     |     00     |
|   0x3ac1   |     08     |     00     |
|   0x3ac5   |     08     |     00     |
|   0x3ad1   |     08     |     00     |
|   0x3ad2   |     08     |     00     |
|   0x3ad4   |     08     |     00     |
|   0x3ad7   |     08     |     00     |
|   0x3ad9   |     08     |     00     |
|   0x3adc   |     08     |     00     |
|   0x3add   |     08     |     00     |
|   0x3ade   |     08     |     00     |
|   0x3ae0   |     08     |     00     |
|   0x3b19   |     08     |     00     |
|   0x3b24   |     08     |     00     |
|   0x3b2f   |     08     |     00     |
|   0x3b3a   |     08     |     00     |
|   0x3b45   |     08     |     00     |
|   0x3b50   |     08     |     00     |
|   0x3b5b   |     08     |     00     |
|   0x3b66   |     08     |     00     |
|   0x3b71   |     08     |     00     |
|   0x3b7c   |     08     |     00     |
|   0x3b8b   |     08     |     00     |
|   0x3b9d   |     08     |     00     |
|   0x3bab   |     08     |     00     |
|   0x3bb6   |     08     |     00     |
|   0x3c6d   |     08     |     00     |
|   0x3cbe   |     08     |     00     |
|   0x3d48   |     08     |     00     |
|   0x3d6a   |     08     |     00     |
|   0x3da1   |     08     |     00     |
|   0x3dac   |     08     |     00     |
|   0x3db7   |     08     |     00     |
|   0x3dc2   |     08     |     00     |
|   0x3dcd   |     08     |     00     |
|   0x3dd8   |     08     |     00     |
|   0x3de3   |     08     |     00     |
|   0x3dee   |     08     |     00     |
|   0x3df9   |     08     |     00     |
|   0x3e04   |     08     |     00     |
|   0x3e0f   |     08     |     00     |
|   0x3e18   |     08     |     00     |
|   0x3e1f   |     08     |     00     |
|   0x3e2a   |     08     |     00     |
|   0x3e35   |     08     |     00     |
|   0x3e43   |     08     |     00     |
|   0x3e48   |     08     |     00     |
|   0x3e50   |     08     |     00     |
|   0x3e61   |     08     |     00     |
|   0x3e6c   |     08     |     00     |
|   0x3e71   |     08     |     00     |
|   0x3e79   |     08     |     00     |
|   0x3e9b   |     08     |     00     |
|   0x3f42   |     08     |     00     |
|   0x3f54   |     08     |     00     |
|   0x3f70   |     08     |     00     |
|   0x402b   |     08     |     00     |
|   0x4035   |     08     |     00     |
|   0x41ea   |     08     |     00     |
|   0x41f4   |     08     |     00     |
|   0x43a9   |     08     |     00     |
|   0x43b7   |     08     |     00     |
|   0x454f   |     08     |     00     |
|   0x455b   |     08     |     00     |
|   0x4575   |     08     |     00     |
|   0x4615   |     08     |     00     |
|   0x465a   |     08     |     00     |
|   0x46c7   |     08     |     00     |
|   0x475d   |     08     |     00     |
|   0x475f   |     08     |     00     |
|   0x4771   |     08     |     00     |
|   0x4773   |     08     |     00     |
|   0x47cc   |     08     |     00     |
|   0x47d2   |     08     |     00     |
|   0x4806   |     08     |     00     |
|   0x4807   |     08     |     00     |
|   0x48a0   |     08     |     00     |
|   0x48a1   |     08     |     00     |
|   0x48ac   |     08     |     00     |
|   0x48ad   |     08     |     00     |
|   0x48ae   |     08     |     00     |
|   0x48af   |     08     |     00     |
|   0x48b4   |     08     |     00     |
|   0x48b5   |     08     |     00     |
|   0x4ab4   |     08     |     00     |
|   0x4dc5   |     08     |     00     |
|   0x4eb7   |     08     |     00     |
|   0x4f07   |     08     |     00     |
|   0x5107   |     08     |     00     |
|   0x51c8   |     08     |     00     |
|   0x51d8   |     08     |     00     |
|   0x5256   |     08     |     00     |
|   0x5583   |     08     |     00     |
|   0x5745   |     08     |     00     |
|   0x582b   |     08     |     00     |
|   0x5835   |     08     |     00     |
|   0x5892   |     08     |     00     |
|   0x5984   |     08     |     00     |
|   0x59f5   |     08     |     00     |
|   0x5a15   |     08     |     00     |
|   0x5a29   |     08     |     00     |
|   0x5b24   |     08     |     00     |
|   0x5b55   |     08     |     00     |
|   0x5b95   |     08     |     00     |
|   0x5bd5   |     08     |     00     |
|   0x5c06   |     08     |     00     |
|   0x5d53   |     08     |     00     |
|   0x5d73   |     08     |     00     |
|   0x5e63   |     08     |     00     |
|   0x5f15   |     08     |     00     |
|   0x5f1a   |     08     |     00     |
|   0x5f2b   |     08     |     00     |
|   0x5f2d   |     08     |     00     |
|   0x5f36   |     08     |     00     |
|   0x5f96   |     08     |     00     |
|   0x606d   |     08     |     00     |
|   0x60ad   |     08     |     00     |
|   0x60ed   |     08     |     00     |
|   0x6242   |     08     |     00     |
|   0x6282   |     08     |     00     |
|   0x63bb   |     08     |     00     |
|   0x6535   |     08     |     00     |
|   0x6637   |     08     |     00     |
|   0x66a1   |     08     |     00     |
|   0x6aed   |     08     |     00     |
|   0x6b08   |     08     |     00     |
|   0x6b18   |     08     |     00     |
|   0x6b86   |     08     |     00     |
|   0x6bdc   |     08     |     00     |
|   0x72ed   |     08     |     00     |
|   0x7880   |     08     |     00     |
|   0x7881   |     08     |     00     |
|   0x81ea   |     08     |     00     |
|   0x81f4   |     08     |     00     |
|   0x83a9   |     08     |     00     |
|   0x83b7   |     08     |     00     |
|   0x8624   |     08     |     00     |
|   0x86d6   |     08     |     00     |
|   0x870d   |     08     |     00     |
|   0x8712   |     08     |     00     |
|   0x877b   |     08     |     00     |
|   0x87c8   |     08     |     00     |
|   0x87ca   |     08     |     00     |
|   0x8806   |     08     |     00     |
|   0x8807   |     08     |     00     |
|   0x88a0   |     08     |     00     |
|   0x88a1   |     08     |     00     |
|   0x88ac   |     08     |     00     |
|   0x88ad   |     08     |     00     |
|   0x88ae   |     08     |     00     |
|   0x88af   |     08     |     00     |
|   0x88b4   |     08     |     00     |
|   0x88b5   |     08     |     00     |
|   0x8ab4   |     08     |     00     |
|   0x8f07   |     08     |     00     |
|   0x904f   |     08     |     00     |
|   0x90b9   |     08     |     00     |
|   0x9171   |     08     |     00     |
|   0x91a6   |     08     |     00     |
|   0x9256   |     08     |     00     |
|   0x9583   |     08     |     00     |
|   0x9745   |     08     |     00     |
|   0xc143   |     08     |     35     |
|   0xc150   |     08     |     00     |
|   0xc204   |     08     |     00     |
|   0xc430   |     08     |     00     |
|   0xc431   |     00     |     02     |
|   0xd580   |     08     |     00     |
|   0xd582   |     08     |     00     |
|   0xd584   |     08     |     00     |
|   0xd586   |     08     |     02     |
|   0xd588   |     08     |     00     |
|   0xd58a   |     08     |     00     |
|   0xd58c   |     08     |     00     |
|   0xd58e   |     08     |     00     |
|   0xd590   |     08     |     00     |
|   0xd593   |     08     |     00     |
|   0xd594   |     08     |     00     |
|   0xd596   |     08     |     00     |
|   0xd598   |     08     |     00     |
|   0xd59a   |     08     |     00     |
|   0xd59c   |     08     |     00     |
|   0xd5a0   |     08     |     00     |
|   0xd5a4   |     08     |     00     |
|   0xd5bc   |     08     |     00     |
|   0xd5be   |     06     |     01     |
|   0xdccc   |     08     |     00     |
|   0xdcd2   |     08     |     00     |
|   0xe143   |     08     |     35     |
|   0xe150   |     08     |     00     |
|   0xe204   |     08     |     00     |
|   0xe430   |     08     |     00     |
|   0xe431   |     00     |     02     |
|   0xf580   |     08     |     00     |
|   0xf582   |     08     |     00     |
|   0xf584   |     08     |     00     |
|   0xf586   |     08     |     02     |
|   0xf588   |     08     |     00     |
|   0xf58a   |     08     |     00     |
|   0xf58c   |     08     |     00     |
|   0xf58e   |     08     |     00     |
|   0xf590   |     08     |     00     |
|   0xf593   |     08     |     00     |
|   0xf594   |     08     |     00     |
|   0xf596   |     08     |     00     |
|   0xf598   |     08     |     00     |
|   0xf59a   |     08     |     00     |
|   0xf59c   |     08     |     00     |
|   0xf5a0   |     08     |     00     |
|   0xf5a4   |     08     |     00     |
|   0xf5bc   |     08     |     00     |
|   0xf5be   |     06     |     01     |
|   0xfccc   |     08     |     00     |
|   0xfcd2   |     08     |     00     |
|   0x214   |     09     |     00     |
|   0x468   |     09     |     00     |
|   0x482   |     09     |     00     |
|   0x612   |     09     |     00     |
|   0x630   |     09     |     00     |
|   0x67a   |     09     |     00     |
|   0x684   |     09     |     00     |
|   0x6ea   |     09     |     00     |
|   0x715   |     09     |     00     |
|   0x71f   |     09     |     00     |
|   0x757   |     09     |     00     |
|   0x783   |     09     |     00     |
|   0x78d   |     09     |     00     |
|   0x83f   |     09     |     00     |
|   0x88c   |     09     |     00     |
|   0x892   |     09     |     00     |
|   0x998   |     09     |     00     |
|   0x99e   |     09     |     00     |
|   0x9af   |     09     |     00     |
|   0x9e4   |     09     |     00     |
|   0x9f0   |     09     |     00     |
|   0xa36   |     09     |     00     |
|   0xa42   |     09     |     00     |
|   0xa4e   |     09     |     00     |
|   0xa5a   |     09     |     00     |
|   0xa66   |     09     |     00     |
|   0xa72   |     09     |     00     |
|   0xa7e   |     09     |     00     |
|   0xa8a   |     09     |     00     |
|   0xa96   |     09     |     00     |
|   0xac1   |     09     |     00     |
|   0xacd   |     09     |     00     |
|   0xad9   |     09     |     00     |
|   0xae5   |     09     |     00     |
|   0xaf1   |     09     |     00     |
|   0xb06   |     09     |     00     |
|   0xb46   |     09     |     00     |
|   0xbc0   |     09     |     00     |
|   0xc04   |     09     |     00     |
|   0xc2e   |     09     |     00     |
|   0xc55   |     09     |     00     |
|   0xd37   |     09     |     00     |
|   0x105f   |     09     |     00     |
|   0x12c2   |     09     |     00     |
|   0x13f5   |     09     |     00     |
|   0x141c   |     09     |     00     |
|   0x1426   |     09     |     00     |
|   0x1440   |     09     |     00     |
|   0x144c   |     09     |     00     |
|   0x1460   |     09     |     00     |
|   0x146a   |     09     |     00     |
|   0x162c   |     09     |     00     |
|   0x1648   |     09     |     00     |
|   0x1708   |     09     |     00     |
|   0x1870   |     09     |     00     |
|   0x19f9   |     09     |     00     |
|   0x1ac2   |     09     |     00     |
|   0x1af9   |     09     |     00     |
|   0x1b0c   |     09     |     00     |
|   0x1b37   |     09     |     00     |
|   0x1b97   |     09     |     00     |
|   0x1c78   |     09     |     00     |
|   0x1f0c   |     09     |     00     |
|   0x1fec   |     09     |     00     |
|   0x21b2   |     09     |     00     |
|   0x21bc   |     09     |     00     |
|   0x21c4   |     09     |     00     |
|   0x2242   |     09     |     00     |
|   0x2293   |     09     |     00     |
|   0x22ff   |     09     |     00     |
|   0x24e3   |     09     |     00     |
|   0x24f1   |     09     |     00     |
|   0x2516   |     09     |     00     |
|   0x2534   |     09     |     00     |
|   0x253f   |     09     |     00     |
|   0x2975   |     09     |     00     |
|   0x2981   |     09     |     00     |
|   0x29b2   |     09     |     00     |
|   0x2a1e   |     09     |     00     |
|   0x2a24   |     09     |     00     |
|   0x2e79   |     09     |     00     |
|   0x2efa   |     09     |     00     |
|   0x2f56   |     09     |     00     |
|   0x2fe7   |     09     |     00     |
|   0x2ff1   |     09     |     00     |
|   0x3047   |     09     |     00     |
|   0x3111   |     09     |     00     |
|   0x321b   |     09     |     00     |
|   0x32ed   |     09     |     00     |
|   0x3311   |     09     |     00     |
|   0x331e   |     09     |     00     |
|   0x3333   |     09     |     00     |
|   0x3340   |     09     |     00     |
|   0x334e   |     09     |     00     |
|   0x34fb   |     09     |     00     |
|   0x351b   |     09     |     00     |
|   0x3539   |     09     |     00     |
|   0x35c6   |     09     |     00     |
|   0x364c   |     09     |     00     |
|   0x36a5   |     09     |     00     |
|   0x36ce   |     09     |     00     |
|   0x36f3   |     09     |     00     |
|   0x37bc   |     09     |     00     |
|   0x385f   |     09     |     00     |
|   0x39f0   |     09     |     00     |
|   0x3a12   |     09     |     00     |
|   0x3a19   |     09     |     00     |
|   0x3a20   |     09     |     00     |
|   0x3ae4   |     09     |     00     |
|   0x3af8   |     09     |     00     |
|   0x3b06   |     09     |     00     |
|   0x3b0c   |     09     |     00     |
|   0x3bed   |     09     |     00     |
|   0x3c7f   |     09     |     00     |
|   0x3caa   |     09     |     00     |
|   0x3d66   |     09     |     00     |
|   0x3d6e   |     09     |     00     |
|   0x3d79   |     09     |     00     |
|   0x3d7e   |     09     |     00     |
|   0x3d84   |     09     |     00     |
|   0x3d8b   |     09     |     00     |
|   0x3d92   |     09     |     00     |
|   0x3e88   |     09     |     00     |
|   0x3ea9   |     09     |     00     |
|   0x3eb6   |     09     |     00     |
|   0x3ecc   |     09     |     00     |
|   0x3ed3   |     09     |     00     |
|   0x3efe   |     09     |     00     |
|   0x3f28   |     09     |     00     |
|   0x3f58   |     09     |     00     |
|   0x3f87   |     09     |     00     |
|   0x41f2   |     09     |     00     |
|   0x432c   |     09     |     00     |
|   0x4332   |     09     |     00     |
|   0x46c9   |     09     |     00     |
|   0x4711   |     09     |     00     |
|   0x4922   |     09     |     00     |
|   0x49b3   |     09     |     00     |
|   0x4c0b   |     09     |     00     |
|   0x4d87   |     09     |     00     |
|   0x51ec   |     09     |     00     |
|   0x5328   |     09     |     00     |
|   0x53d3   |     09     |     00     |
|   0x5681   |     09     |     00     |
|   0x56a1   |     09     |     00     |
|   0x5b4b   |     09     |     00     |
|   0x5b52   |     09     |     00     |
|   0x5b8b   |     09     |     00     |
|   0x5c24   |     09     |     00     |
|   0x5e06   |     09     |     00     |
|   0x5e0b   |     09     |     00     |
|   0x5eae   |     09     |     00     |
|   0x5f9a   |     09     |     00     |
|   0x5fd4   |     09     |     00     |
|   0x61c6   |     09     |     00     |
|   0x61d6   |     09     |     00     |
|   0x6504   |     09     |     00     |
|   0x664a   |     09     |     00     |
|   0x6b2c   |     09     |     00     |
|   0x6b46   |     09     |     00     |
|   0x6d59   |     09     |     00     |
|   0x6f59   |     09     |     00     |
|   0x81f2   |     09     |     00     |
|   0x832c   |     09     |     00     |
|   0x8332   |     09     |     00     |
|   0x8658   |     09     |     00     |
|   0x8698   |     09     |     00     |
|   0x869a   |     09     |     00     |
|   0x86c8   |     09     |     00     |
|   0x86d1   |     09     |     00     |
|   0x8922   |     09     |     00     |
|   0x89b3   |     09     |     00     |
|   0x8c0b   |     09     |     00     |
|   0x90e7   |     09     |     00     |
|   0x9328   |     09     |     00     |
|   0x93d3   |     09     |     00     |
|   0x9681   |     09     |     00     |
|   0x96a1   |     09     |     00     |
|   0xc3a0   |     09     |     00     |
|   0xe3a0   |     09     |     00     |
|   0x2a6   |     10     |     00     |
|   0x49e   |     10     |     00     |
|   0x4aa   |     10     |     00     |
|   0x6c4   |     10     |     00     |
|   0x7f6   |     10     |     00     |
|   0x7f8   |     10     |     00     |
|   0x850   |     10     |     00     |
|   0x93f   |     10     |     00     |
|   0xb3c   |     10     |     00     |
|   0xd48   |     10     |     00     |
|   0xe00   |     10     |     00     |
|   0xe89   |     10     |     00     |
|   0xf0e   |     10     |     00     |
|   0x1104   |     10     |     00     |
|   0x1174   |     10     |     00     |
|   0x1266   |     10     |     00     |
|   0x12bd   |     10     |     00     |
|   0x1401   |     10     |     00     |
|   0x1632   |     10     |     00     |
|   0x18e6   |     10     |     00     |
|   0x1930   |     10     |     00     |
|   0x1957   |     10     |     00     |
|   0x1993   |     10     |     00     |
|   0x1a68   |     10     |     00     |
|   0x1b9c   |     10     |     00     |
|   0x1c14   |     10     |     00     |
|   0x1d15   |     10     |     00     |
|   0x1d83   |     10     |     00     |
|   0x1dc9   |     10     |     00     |
|   0x1ef2   |     10     |     00     |
|   0x1f20   |     10     |     00     |
|   0x1f4f   |     10     |     00     |
|   0x1f50   |     10     |     00     |
|   0x2083   |     10     |     00     |
|   0x262a   |     10     |     00     |
|   0x2735   |     10     |     00     |
|   0x2740   |     10     |     00     |
|   0x279e   |     10     |     00     |
|   0x27d1   |     10     |     00     |
|   0x2c49   |     10     |     00     |
|   0x2ce1   |     10     |     00     |
|   0x2d03   |     10     |     00     |
|   0x2d0b   |     10     |     00     |
|   0x2d0d   |     10     |     00     |
|   0x2e9a   |     10     |     00     |
|   0x2f2a   |     10     |     00     |
|   0x2fd8   |     10     |     00     |
|   0x3033   |     10     |     00     |
|   0x30d5   |     10     |     00     |
|   0x3174   |     10     |     00     |
|   0x3231   |     10     |     00     |
|   0x323f   |     10     |     00     |
|   0x3245   |     10     |     00     |
|   0x324f   |     10     |     00     |
|   0x3254   |     10     |     00     |
|   0x3264   |     10     |     00     |
|   0x3269   |     10     |     00     |
|   0x326c   |     10     |     00     |
|   0x326f   |     10     |     00     |
|   0x3272   |     10     |     00     |
|   0x327b   |     10     |     00     |
|   0x32a3   |     10     |     00     |
|   0x32b9   |     10     |     00     |
|   0x32be   |     10     |     00     |
|   0x32c1   |     10     |     00     |
|   0x32d0   |     10     |     00     |
|   0x33b0   |     10     |     00     |
|   0x3479   |     10     |     00     |
|   0x3480   |     10     |     00     |
|   0x34b0   |     10     |     00     |
|   0x34d9   |     10     |     00     |
|   0x3525   |     10     |     00     |
|   0x3544   |     10     |     00     |
|   0x357a   |     10     |     00     |
|   0x3584   |     10     |     00     |
|   0x35ba   |     10     |     00     |
|   0x35e6   |     10     |     00     |
|   0x3620   |     10     |     00     |
|   0x36f4   |     10     |     00     |
|   0x373d   |     10     |     00     |
|   0x3854   |     10     |     00     |
|   0x3864   |     10     |     00     |
|   0x38ad   |     10     |     00     |
|   0x38b7   |     10     |     00     |
|   0x38c8   |     10     |     00     |
|   0x39b2   |     10     |     00     |
|   0x3aa6   |     10     |     00     |
|   0x3aa8   |     10     |     00     |
|   0x3aaa   |     10     |     00     |
|   0x3aac   |     10     |     00     |
|   0x3ab0   |     10     |     00     |
|   0x3ac0   |     10     |     00     |
|   0x3ac8   |     10     |     00     |
|   0x4112   |     10     |     00     |
|   0x4114   |     10     |     00     |
|   0x4116   |     10     |     00     |
|   0x4342   |     10     |     00     |
|   0x4346   |     10     |     00     |
|   0x4539   |     10     |     00     |
|   0x46cb   |     10     |     00     |
|   0x472a   |     10     |     00     |
|   0x49b5   |     10     |     00     |
|   0x49e5   |     10     |     00     |
|   0x4d6c   |     10     |     00     |
|   0x4d6e   |     10     |     00     |
|   0x4daf   |     10     |     00     |
|   0x4e60   |     10     |     00     |
|   0x4e62   |     10     |     00     |
|   0x4e64   |     10     |     00     |
|   0x4e66   |     10     |     00     |
|   0x4ea1   |     10     |     00     |
|   0x4faa   |     10     |     00     |
|   0x4fae   |     10     |     00     |
|   0x5274   |     10     |     00     |
|   0x588d   |     10     |     00     |
|   0x58cf   |     10     |     00     |
|   0x59eb   |     10     |     00     |
|   0x5ad1   |     10     |     00     |
|   0x5f8d   |     10     |     00     |
|   0x5fcf   |     10     |     00     |
|   0x6209   |     10     |     00     |
|   0x6493   |     10     |     00     |
|   0x6551   |     10     |     00     |
|   0x66cb   |     10     |     00     |
|   0x6afe   |     10     |     00     |
|   0x8112   |     10     |     00     |
|   0x8114   |     10     |     00     |
|   0x8116   |     10     |     00     |
|   0x8342   |     10     |     00     |
|   0x8346   |     10     |     00     |
|   0x8597   |     10     |     00     |
|   0x85b5   |     10     |     00     |
|   0x89b5   |     10     |     00     |
|   0x89e5   |     10     |     00     |
|   0x8faa   |     10     |     00     |
|   0x8fae   |     10     |     00     |
|   0x9274   |     10     |     00     |
|   0x9944   |     10     |     00     |
|   0x9988   |     10     |     00     |
|   0x9998   |     10     |     00     |
|   0xc128   |     08     |     01     |
|   0xc141   |     10     |     35     |
|   0xc203   |     10     |     00     |
|   0xd569   |     10     |     00     |
|   0xd589   |     05     |     01     |
|   0xd58b   |     05     |     01     |
|   0xd58d   |     10     |     00     |
|   0xd58f   |     10     |     00     |
|   0xd595   |     10     |     00     |
|   0xd597   |     10     |     00     |
|   0xd599   |     10     |     00     |
|   0xd59b   |     10     |     00     |
|   0xd59f   |     10     |     00     |
|   0xd5a3   |     10     |     00     |
|   0xd5a7   |     10     |     00     |
|   0xdc24   |     10     |     00     |
|   0xe128   |     08     |     01     |
|   0xe141   |     10     |     35     |
|   0xe203   |     10     |     00     |
|   0xf569   |     10     |     00     |
|   0xf589   |     05     |     01     |
|   0xf58b   |     05     |     01     |
|   0xf58d   |     10     |     00     |
|   0xf58f   |     10     |     00     |
|   0xf595   |     10     |     00     |
|   0xf597   |     10     |     00     |
|   0xf599   |     10     |     00     |
|   0xf59b   |     10     |     00     |
|   0xf59f   |     10     |     00     |
|   0xf5a3   |     10     |     00     |
|   0xf5a7   |     10     |     00     |
|   0xfc24   |     10     |     00     |
